Respondent ID,Collector ID,Start Date,End Date,Device_Question,Age_Question,Gender,City,State,Zip Code,Country,Income_Question,Food_Preference,Google,Age,Gender,Household Income,Region,Device Type,Item,Item_Price
6816581496,173013020,4/10/18 10:19,4/10/18 10:24,Laptop/Desktop,73,Male,Newark,DE,19711,USA,0,Omnivore,No.,> 60,Male,Prefer not to answer,South Atlantic,MacOS Desktop / Laptop,Item2_JosefinSans,14.99
6816556546,173013020,4/10/18 10:12,4/10/18 10:16,Laptop/Desktop,67,Female,Port St. Lucie,FL,34953,US,7000,Omnivore,No.,> 60,Female,"$10,000-$24,999",South Atlantic,Windows Desktop / Laptop,Item2_RobotoSlab,15
6816544227,173013020,4/10/18 10:08,4/10/18 10:16,Laptop/Desktop,19,Female,CANDOR,NY,13743,United States,10000,Omnivore,No.,18-29,Female,"$75,000-$99,999",Middle Atlantic,Windows Desktop / Laptop,Item2_JosefinSlab,12.95
6816537712,173013020,4/10/18 10:06,4/10/18 10:10,Laptop/Desktop,19,Female,Cincinnati,OH,45219,USA,100000,Other,No.,18-29,Female,Prefer not to answer,East North Central,MacOS Desktop / Laptop,Item2_JosefinSans,12
6816509794,173013020,4/10/18 9:56,4/10/18 10:08,Laptop/Desktop,75,Female,Algonquin,IL,60102,United States,25000,Vegetarian,No.,> 60,Female,"$10,000-$24,999",East North Central,Windows Desktop / Laptop,Item2_RobotoSlab,15
6816504480,173013020,4/10/18 9:55,4/10/18 9:59,Laptop/Desktop,18,Female,plainview,NY,11803,USA,100000,Omnivore,No.,18-29,Female,"$25,000-$49,999",Middle Atlantic,MacOS Desktop / Laptop,Item2_PTSerif,27
6816500769,173013020,4/10/18 9:54,4/10/18 9:57,Laptop/Desktop,60,Male,"athens, tx",TX,75751,usa,39000,Pescatarian,No.,> 60,Male,"$25,000-$49,999",West South Central,Windows Desktop / Laptop,Item2_PTSans,12
6816488949,173013020,4/10/18 9:50,4/10/18 10:05,Laptop/Desktop,65,Do not wish to answer.,Oblong,IL,62449,US,85000,Other,No.,> 60,Male,"$75,000-$99,999",East North Central,Windows Desktop / Laptop,Item2_JosefinSans,40
6816476145,173013020,4/10/18 9:46,4/10/18 9:49,Laptop/Desktop,63,Male,Bettendorf,IA,52722,United States,100000,Omnivore,No.,> 60,Male,"$200,000+",West North Central,Windows Desktop / Laptop,Item2_JosefinSlab,12
6816452661,173013020,4/10/18 9:38,4/10/18 9:41,Laptop/Desktop,52,Female,CHICAGO,IL,60634,US,50000,Omnivore,No.,45-60,Female,Prefer not to answer,East North Central,Windows Desktop / Laptop,Item2_JosefinSlab,14
6816442337,173013020,4/10/18 9:35,4/10/18 9:40,Laptop/Desktop,62,Female,Grand Rapids,MI,49503,USA,49999,Other,No.,> 60,Female,"$25,000-$49,999",East North Central,Windows Desktop / Laptop,Item2_PTSans,10
6816432944,173013020,4/10/18 9:32,4/10/18 9:37,Laptop/Desktop,20,Female,Fort Hood,TX,36031,US,21000,Pescatarian,No.,18-29,Female,"$10,000-$24,999",East South Central,Windows Desktop / Laptop,Item2_JosefinSlab,15
6816429128,173013020,4/10/18 9:27,4/10/18 9:35,Laptop/Desktop,64,Female,San Francisco,CA,94123,United States,38000,Omnivore,No.,> 60,Female,"$25,000-$49,999",West North Central,Windows Desktop / Laptop,Item2_RobotoSlab,12
6816425684,173013020,4/10/18 8:50,4/10/18 9:37,Laptop/Desktop,49,Female,Pasadena,CA,91104,USA,100000,Vegetarian,No.,45-60,Female,"$200,000+",Pacific,MacOS Desktop / Laptop,Item2_Roboto,12
6816375019,173013020,4/10/18 9:13,4/10/18 9:18,Laptop/Desktop,52,Male,Appleton,WI,54914,usa,70000,Omnivore,No.,45-60,Male,"$75,000-$99,999",East North Central,Windows Desktop / Laptop,Item2_PTSerif,25
6816351162,173013020,4/10/18 9:06,4/10/18 9:10,Laptop/Desktop,39,Female,Scottsdale,AZ,85260,USA,250000,Other,No.,30-44,Female,"$200,000+",Mountain,Windows Desktop / Laptop,Item2_PTSans,12.99
6816348956,173013020,4/10/18 9:05,4/10/18 9:19,Laptop/Desktop,77,Male,Aurora,CO,80010,USA,55000,Other,No.,> 60,Male,"$50,000-$74,999",Mountain,Windows Desktop / Laptop,Item2_PTSans,12
6816341377,173013020,4/10/18 9:03,4/10/18 9:05,Laptop/Desktop,32,Female,Atlanta,GA,30327,USA,53000,Other,No.,30-44,Female,"$50,000-$74,999",South Atlantic,Windows Desktop / Laptop,Item2_Roboto,12
6816332257,173013020,4/10/18 8:59,4/10/18 9:08,Laptop/Desktop,55,Female,Tuckerton,NJ,8087,US,40000,Other,No.,45-60,Female,"$25,000-$49,999",Middle Atlantic,Windows Desktop / Laptop,Item2_Roboto,20
6816294229,173013020,4/10/18 8:47,4/10/18 8:54,Laptop/Desktop,51,Female,Troy,NY,12180,USA,54000,Pescatarian,No.,45-60,Female,"$100,000-$124,999",Middle Atlantic,Windows Desktop / Laptop,Item2_PTSans,20
6816284975,173013020,4/10/18 8:44,4/10/18 8:52,Laptop/Desktop,58,Female,East Norwich,NY,11732,USA,80000,Other,No.,45-60,Female,"$75,000-$99,999",Middle Atlantic,Windows Desktop / Laptop,Item2_PTSans,30
6816278175,173013020,4/10/18 8:42,4/10/18 8:46,Laptop/Desktop,59,Female,pleasantville,NJ,8232,USa,20000,Omnivore,No.,45-60,Female,Prefer not to answer,Middle Atlantic,Windows Desktop / Laptop,Item2_JosefinSlab,14
6816245873,173013020,4/10/18 8:32,4/10/18 8:36,Laptop/Desktop,54,Female,Mason,OH,45040,USA,20000,Other,No.,45-60,Female,"$50,000-$74,999",East North Central,Windows Desktop / Laptop,Item2_Roboto,14
6816231651,173013020,4/10/18 8:27,4/10/18 8:30,Laptop/Desktop,29,Female,Newport News,VA,23602,United States,12000,Other,No.,18-29,Female,"$25,000-$49,999",South Atlantic,Windows Desktop / Laptop,Item2_JosefinSans,18
6816219378,173013020,4/10/18 8:23,4/10/18 8:27,Laptop/Desktop,45,Male,Cedar Park,TX,78613,USA,99750,Omnivore,No.,45-60,Male,"$75,000-$99,999",West South Central,Windows Desktop / Laptop,Item2_Roboto,14.99
6816195098,173013020,4/10/18 8:16,4/10/18 8:19,Laptop/Desktop,37,Female,Pawtucket,RI,2861,USA,85000,Vegetarian,No.,30-44,Female,"$75,000-$99,999",New England,Windows Desktop / Laptop,Item2_JosefinSlab,15
6816193317,173013020,4/10/18 8:15,4/10/18 8:20,Laptop/Desktop,45,Male,Chamblee,GA,30341,United States,150000,Omnivore,No.,45-60,Male,"$175,000-$199,999",South Atlantic,Windows Desktop / Laptop,Item2_JosefinSlab,14
6816193109,173013020,4/10/18 8:15,4/10/18 8:19,Laptop/Desktop,32,Female,Warwick,RI,2886,USA,0,Omnivore,No.,30-44,Female,Prefer not to answer,New England,Windows Desktop / Laptop,Item2_PTSerif,25
6816189964,173013020,4/10/18 8:14,4/10/18 8:51,Laptop/Desktop,59,Female,Houston,TX,77083,USA,27000,Omnivore,No.,45-60,Female,"$50,000-$74,999",West South Central,Windows Desktop / Laptop,Item2_PTSans,16
6816182077,173013020,4/10/18 8:12,4/10/18 8:15,Laptop/Desktop,49,Female,Shrewsbury,MA,1545,United States,120000,Other,No.,45-60,Female,"$100,000-$124,999",New England,Windows Desktop / Laptop,Item2_PTSerif,15
6816154614,173013020,4/10/18 8:03,4/10/18 8:07,Laptop/Desktop,63,Female,Santa Fe,NM,87501,US,84000,Omnivore,"No, but I was tempted to.",> 60,Female,"$200,000+",Mountain,MacOS Desktop / Laptop,Item2_JosefinSans,22
6816139831,173013020,4/10/18 7:58,4/10/18 8:08,Laptop/Desktop,63,Male,Easton,MD,21601,U.S.A.,0,Omnivore,No.,> 60,Male,Prefer not to answer,South Atlantic,Windows Desktop / Laptop,Item2_RobotoSlab,12
6816125061,173013020,4/10/18 7:54,4/10/18 7:59,Laptop/Desktop,64,Male,Douglas,WY,82633,US,38000,Pescatarian,No.,> 60,Male,"$50,000-$74,999",Mountain,Windows Desktop / Laptop,Item2_JosefinSlab,16
6816124853,173013020,4/10/18 7:54,4/10/18 7:58,Laptop/Desktop,67,Female,Wilmette,IL,60091,USA,75000,Omnivore,"No, but I was tempted to.",> 60,Female,"$100,000-$124,999",East North Central,Windows Desktop / Laptop,Item2_PTSans,15
6816114969,173013020,4/10/18 7:51,4/10/18 7:55,Laptop/Desktop,36,Female,Chicago,IL,60639,USA,60000,Omnivore,No.,30-44,Female,"$75,000-$99,999",East North Central,Windows Desktop / Laptop,Item2_JosefinSans,10.99
6816061112,173013020,4/10/18 7:34,4/10/18 7:38,Laptop/Desktop,33,Female,west mifflin,PA,15122,United States,12000,Other,No.,30-44,Female,"$10,000-$24,999",Middle Atlantic,Other,Item2_Roboto,12
6816044069,173013020,4/10/18 7:29,4/10/18 7:36,Laptop/Desktop,40,Female,comanche,TX,76442,USA,10000,Other,No.,30-44,Female,"$10,000-$24,999",West South Central,Windows Desktop / Laptop,Item2_JosefinSans,12
6816025212,173013020,4/10/18 7:23,4/10/18 7:27,Laptop/Desktop,37,Female,Richmond,VA,23223,United States,26000,Omnivore,No.,30-44,Female,"$10,000-$24,999",South Atlantic,Windows Desktop / Laptop,Item2_PTSerif,17
6816006201,173013020,4/10/18 7:17,4/10/18 7:21,Laptop/Desktop,51,Male,detroit,MI,48382,oakland,150000,Omnivore,No.,45-60,Male,"$200,000+",East North Central,Windows Desktop / Laptop,Item2_PTSerif,14
6815997832,173013020,4/10/18 7:14,4/10/18 7:18,Laptop/Desktop,27,Female,tallahassee,FL,32311,us,32000,Vegetarian,No.,18-29,Female,"$25,000-$49,999",South Atlantic,Windows Desktop / Laptop,Item2_RobotoSlab,12
6815987757,173013020,4/10/18 7:11,4/10/18 7:16,Laptop/Desktop,55,Female,Woodsville,NH,3785,USA,100000,Omnivore,No.,45-60,Female,"$175,000-$199,999",New England,MacOS Desktop / Laptop,Item2_Roboto,20
6815985131,173013020,4/10/18 7:10,4/10/18 7:23,Laptop/Desktop,38,Female,Nephi,UT,84648,United States,40000,Omnivore,No.,30-44,Female,"$50,000-$74,999",Mountain,Windows Desktop / Laptop,Item2_Roboto,16
6815981726,173013020,4/10/18 7:09,4/10/18 7:12,Laptop/Desktop,55,Female,Oregon,WI,53575,USA,48000,Omnivore,No.,45-60,Female,"$75,000-$99,999",East North Central,Windows Desktop / Laptop,Item2_RobotoSlab,18
6815956951,173013020,4/10/18 7:00,4/10/18 7:36,Laptop/Desktop,50,Female,homer,MI,49245,usa,50,Omnivore,"No, but I was tempted to.",45-60,Female,"$50,000-$74,999",East North Central,Windows Desktop / Laptop,Item2_JosefinSlab,22
6815951553,173013020,4/10/18 6:59,4/10/18 7:06,Laptop/Desktop,42,Male,O'Fallon,MO,63368,USA,52000,Omnivore,No.,30-44,Male,"$50,000-$74,999",West North Central,Windows Desktop / Laptop,Item2_PTSans,8
6815933925,173013020,4/10/18 6:49,4/10/18 6:58,Laptop/Desktop,24,Male,Soho,NY,10012,USA,68000,Other,No.,18-29,Male,Prefer not to answer,Middle Atlantic,Windows Desktop / Laptop,Item2_RobotoSlab,18.99
6815925760,173013020,4/10/18 6:50,4/10/18 6:58,Laptop/Desktop,56,Female,Omaha,NE,68105,United States,50000,Omnivore,"No, but I was tempted to.",45-60,Female,"$25,000-$49,999",West North Central,Windows Desktop / Laptop,Item2_PTSans,8
6815903310,173013020,4/10/18 6:42,4/10/18 6:47,Laptop/Desktop,54,Female,Jacksonville,TX,75766,United States,43000,Omnivore,No.,45-60,Female,"$125,000-$149,999",West South Central,Windows Desktop / Laptop,Item2_JosefinSans,10
6815856319,173013020,4/10/18 6:25,4/10/18 7:12,Laptop/Desktop,54,Female,newport news,VA,23607,us,22000,Other,"No, but I was tempted to.",45-60,Female,"$75,000-$99,999",South Atlantic,Windows Desktop / Laptop,Item2_RobotoSlab,19.99
6815754139,173013020,4/10/18 5:46,4/10/18 5:52,Laptop/Desktop,54,Female,Knoxville,TN,37920,USA,110000,Omnivore,No.,45-60,Female,"$125,000-$149,999",East South Central,MacOS Desktop / Laptop,Item2_RobotoSlab,15
6815725937,173013020,4/10/18 5:35,4/10/18 5:37,Laptop/Desktop,57,Female,oshkosh,NE,69154,usa,80000,Omnivore,No.,45-60,Female,Prefer not to answer,West North Central,Windows Desktop / Laptop,Item2_Roboto,26
6815725861,173013020,4/10/18 5:34,4/10/18 5:39,Laptop/Desktop,78,Male,Heath,TX,75126,United States,96000,Omnivore,No.,> 60,Male,"$100,000-$124,999",West South Central,Windows Desktop / Laptop,Item2_JosefinSans,10
6815702592,173013020,4/10/18 5:24,4/10/18 5:30,Laptop/Desktop,57,Female,opelousas,LA,70570,usa,66,Other,No.,45-60,Female,"$125,000-$149,999",West South Central,Windows Desktop / Laptop,Item2_Roboto,20
6815673211,173013020,4/10/18 5:11,4/10/18 5:16,Laptop/Desktop,49,Female,Scurry,TX,75158,USA,36000,Omnivore,No.,45-60,Female,"$25,000-$49,999",West South Central,Windows Desktop / Laptop,Item2_JosefinSans,18
6815658782,173013020,4/10/18 5:04,4/10/18 5:09,Laptop/Desktop,40,Female,Maryville,TN,37801,USA,0,Omnivore,No.,30-44,Female,Prefer not to answer,East South Central,Windows Desktop / Laptop,Item2_PTSerif,20
6815652839,173013020,4/10/18 5:02,4/10/18 5:06,Laptop/Desktop,74,Female,williamsburg,VA,23185,usa,100000,Other,No.,> 60,Female,"$125,000-$149,999",Middle Atlantic,Other,Item2_JosefinSlab,12
6815643063,173013020,4/10/18 4:57,4/10/18 4:59,Laptop/Desktop,22,Female,Suffield,CT,6078,United States,35000,Omnivore,No.,18-29,Female,"$150,000-$174,999",New England,Windows Desktop / Laptop,Item2_Roboto,14.99
6815640793,173013020,4/10/18 4:56,4/10/18 5:01,Laptop/Desktop,47,Female,Mount Jewett,PA,16740,USA,97000,Other,No.,45-60,Female,"$175,000-$199,999",Middle Atlantic,Windows Desktop / Laptop,Item2_RobotoSlab,15
6815634405,173013020,4/10/18 4:52,4/10/18 4:56,Laptop/Desktop,46,Female,Pittsburgh,PA,15236,USA,100000,Omnivore,"No, but I was tempted to.",45-60,Female,"$125,000-$149,999",Middle Atlantic,Windows Desktop / Laptop,Item2_JosefinSans,14
6815617523,173013020,4/10/18 4:43,4/10/18 4:46,Laptop/Desktop,62,Female,Temple,TX,76504,United States,50000,Omnivore,"No, but I was tempted to.",> 60,Female,"$50,000-$74,999",West South Central,Windows Desktop / Laptop,Item2_Roboto,9.99
6815594885,173013020,4/10/18 4:31,4/10/18 4:34,Laptop/Desktop,40,Female,Troy,MI,48083,USA,80000,Omnivore,"No, but I was tempted to.",30-44,Female,"$75,000-$99,999",East North Central,Windows Desktop / Laptop,Item2_JosefinSlab,14.99
6815374584,173013020,4/10/18 2:19,4/10/18 2:23,Laptop/Desktop,72,Female,noho,MA,1060,usa,35000,Other,No.,> 60,Female,Prefer not to answer,New England,Windows Desktop / Laptop,Item2_PTSans,18
6815185720,173013020,4/10/18 0:01,4/10/18 0:03,Laptop/Desktop,40,Female,cambridge,OH,43725,United States,0,Other,No.,30-44,Female,"$0-$9,999",East North Central,Other,Item2_JosefinSans,4
6815085414,173013020,4/9/18 22:27,4/9/18 22:32,Laptop/Desktop,56,Female,Kingman,AZ,86409,United States,20000,Omnivore,No.,45-60,Female,"$10,000-$24,999",Mountain,Windows Desktop / Laptop,Item2_JosefinSlab,14.99
6815081863,173013020,4/9/18 22:24,4/9/18 22:26,Laptop/Desktop,60,Male,Austin,TX,78752,Travis,50000,Omnivore,No.,> 60,Male,"$50,000-$74,999",West South Central,Windows Desktop / Laptop,Item2_Roboto,7
6815059742,173013020,4/9/18 22:01,4/9/18 22:06,Laptop/Desktop,39,Do not wish to answer.,Flushing,NY,11358,USA,10,Vegan,No.,30-44,Female,Prefer not to answer,Middle Atlantic,MacOS Desktop / Laptop,Item2_Roboto,8
6815059571,173013020,4/9/18 22:01,4/9/18 22:05,Laptop/Desktop,61,Female,Chaseburg,WI,54621,US,40000,Vegetarian,No.,> 60,Female,"$25,000-$49,999",East North Central,Windows Desktop / Laptop,Item2_JosefinSans,23
6815025548,173013020,4/9/18 21:29,4/9/18 21:35,Laptop/Desktop,19,Female,Sunland,CA,91040,United States,0,Omnivore,No.,18-29,Female,"$0-$9,999",Pacific,Windows Desktop / Laptop,Item2_Roboto,12
6815016247,173013020,4/9/18 21:19,4/9/18 21:30,Laptop/Desktop,72,Female,La Habra,CA,90631,United States,50000,Other,No.,> 60,Female,"$10,000-$24,999",Pacific,Windows Desktop / Laptop,Item2_JosefinSlab,15
6814998561,173013020,4/9/18 21:03,4/9/18 21:09,Laptop/Desktop,48,Do not wish to answer.,NY,NY,10012,usa,0,Other,No.,30-44,Female,Prefer not to answer,Middle Atlantic,Windows Desktop / Laptop,Item2_JosefinSlab,4
6814985791,173013020,4/9/18 20:52,4/9/18 20:58,Laptop/Desktop,59,Male,Mission Viejo,CA,92690,United States,131000,Omnivore,No.,45-60,Male,"$50,000-$74,999",Pacific,Windows Desktop / Laptop,Item2_PTSans,30
6814972504,173013020,4/9/18 20:40,4/9/18 20:50,Laptop/Desktop,79,Female,Lafayette,LA,70506,United States,0,Omnivore,No.,> 60,Female,Prefer not to answer,West South Central,Windows Desktop / Laptop,Item2_Roboto,15.99
6814958909,173013020,4/9/18 20:30,4/9/18 20:33,Laptop/Desktop,61,Female,Austin,TX,78759,USA,130000,Pescatarian,No.,> 60,Female,"$100,000-$124,999",West South Central,MacOS Desktop / Laptop,Item2_RobotoSlab,12
6814939579,173013020,4/9/18 20:14,4/9/18 20:19,Laptop/Desktop,26,Female,portland,OR,97215,usa,47000,Omnivore,No.,18-29,Female,"$25,000-$49,999",Pacific,MacOS Desktop / Laptop,Item2_Roboto,17
6814936412,173013020,4/9/18 20:12,4/9/18 20:19,Laptop/Desktop,63,Female,Yakima,WA,98908,usa,30000,Omnivore,No.,> 60,Female,"$25,000-$49,999",Pacific,Windows Desktop / Laptop,Item2_PTSerif,15
6827015185,173013020,4/14/18 15:15,4/14/18 15:18,Laptop/Desktop,20,Male,Kokomo ,IN,46902,IN,1997,Other,"Yes, and I found the actual prices from the actual restaurants.",18-29,Male,"$25,000-$49,999",East North Central,iOS Phone / Tablet,Item3_JosefinSans,50
6826965691,173013020,4/14/18 14:12,4/14/18 14:16,Laptop/Desktop,42,Male,Bergenfield,NJ,7621,US,110000,Vegan,No.,30-44,Male,"$125,000-$149,999",Middle Atlantic,MacOS Desktop / Laptop,Item3_JosefinSlab,16.99
6826746240,173013020,4/14/18 10:22,4/14/18 10:27,Laptop/Desktop,38,Male,Valdese,NC,28690,United States,40000,Omnivore,No.,30-44,Male,Prefer not to answer,Middle Atlantic,Windows Desktop / Laptop,Item3_PTSans,11
6826496831,173013020,4/14/18 6:35,4/14/18 6:42,Laptop/Desktop,40,Male,savannah,GA,31407,usa,75000,Other,"No, but I was tempted to.",30-44,Male,"$75,000-$99,999",South Atlantic,Windows Desktop / Laptop,Item3_PTSans,21
6826396582,173013020,4/14/18 4:30,4/14/18 4:53,Laptop/Desktop,39,Male,arlington,MA,2476,usa,20000,Vegetarian,No.,30-44,Male,"$175,000-$199,999",New England,Windows Desktop / Laptop,Item3_PTSans,15
6826232785,173013020,4/14/18 0:30,4/14/18 1:02,Laptop/Desktop,35,Male,Waukesha,WI,53186,Waukesha,55214,Omnivore,No.,30-44,Male,"$50,000-$74,999",East North Central,Windows Desktop / Laptop,Item3_PTSerif,19
6825999254,173013020,4/13/18 17:01,4/13/18 18:51,Laptop/Desktop,26,Female,Brooklyn,NY,11218,United States,24000,Omnivore,No.,18-29,Female,"$10,000-$24,999",Middle Atlantic,Windows Desktop / Laptop,Item3_JosefinSans,6
6825977535,173013020,4/13/18 18:10,4/13/18 18:25,Laptop/Desktop,31,Male,Davenport,IA,52806,United States,38000,Omnivore,No.,30-44,Male,"$10,000-$24,999",West North Central,Windows Desktop / Laptop,Item3_JosefinSans,15.99
6825967584,173013020,4/13/18 18:09,4/13/18 18:13,Laptop/Desktop,23,Male,Lowell,MA,1854,USA,115000,Omnivore,No.,18-29,Male,"$75,000-$99,999",New England,MacOS Desktop / Laptop,Item3_JosefinSlab,13
6825932970,173013020,4/13/18 17:32,4/13/18 17:36,Laptop/Desktop,63,Male,CHICAGO,IL,60634,US,24500,Omnivore,"No, but I was tempted to.",> 60,Male,"$10,000-$24,999",East North Central,Other,Item3_Roboto,18
6825923391,173013020,4/13/18 17:22,4/13/18 17:26,Laptop/Desktop,30,Female,Chino Hills,CA,91709,United States,100000,Other,No.,18-29,Female,"$75,000-$99,999",Pacific,Windows Desktop / Laptop,Item3_PTSans,68
6825922568,173013020,4/13/18 17:21,4/13/18 17:23,Laptop/Desktop,42,Female,San Carlos,CA,94070,USA,115000,Omnivore,No.,30-44,Female,"$200,000+",Pacific,Windows Desktop / Laptop,Item3_Roboto,9.95
6825920511,173013020,4/13/18 17:19,4/13/18 17:26,Laptop/Desktop,65,Male,Brooksville,FL,34601,USA,50000,Other,No.,> 60,Male,"$25,000-$49,999",East South Central,Windows Desktop / Laptop,Item3_JosefinSans,20
6825917170,173013020,4/13/18 17:15,4/13/18 17:22,Laptop/Desktop,51,Female,Downers Grove,IL,60516,United States,40,Omnivore,No.,45-60,Female,"$100,000-$124,999",East North Central,Windows Desktop / Laptop,Item3_JosefinSans,18
6825906718,173013020,4/13/18 17:05,4/13/18 17:12,Laptop/Desktop,67,Male,Las Vegas,NV,89107,U.S.,20000,Omnivore,No.,> 60,Male,"$10,000-$24,999",,Windows Desktop / Laptop,Item3_JosefinSlab,15
6825903868,173013020,4/13/18 17:03,4/13/18 17:10,Laptop/Desktop,81,Female,Memphis,TN,38120,USA,45000,Other,"Yes, but I did not find the actual prices.",> 60,Female,"$25,000-$49,999",East South Central,Windows Desktop / Laptop,Item3_Roboto,20
6825902599,173013020,4/13/18 17:02,4/13/18 17:07,Laptop/Desktop,62,Male,Port Jervis,NY,12771,United States,12000,Other,No.,> 60,Female,Prefer not to answer,Middle Atlantic,Windows Desktop / Laptop,Item3_PTSerif,14.99
6825684674,173013020,4/13/18 14:21,4/13/18 14:28,Laptop/Desktop,42,Male,Vergennes,VT,5491,USA,38000,Omnivore,No.,30-44,Male,"$25,000-$49,999",New England,Windows Desktop / Laptop,Item3_PTSerif,20
6825595790,173013020,4/13/18 13:26,4/13/18 13:49,Laptop/Desktop,42,Male,Oklahoma City,OK,73160,United States,93000,Omnivore,No.,30-44,Male,"$75,000-$99,999",West South Central,Windows Desktop / Laptop,Item3_PTSerif,12
6825576155,173013020,4/13/18 13:22,4/13/18 13:27,Laptop/Desktop,31,Male,POPLAR GROVE,IL,61065,USA,36000,Omnivore,No.,30-44,Male,"$75,000-$99,999",East North Central,Windows Desktop / Laptop,Item3_JosefinSans,19
6825360810,173013020,4/13/18 11:48,4/13/18 12:03,Laptop/Desktop,65,Other,miili,AL,47906,usa,30000,Pescatarian,"No, but I was tempted to.",18-29,Male,"$0-$9,999",East North Central,Windows Desktop / Laptop,Item3_Roboto,70
6825337437,173013020,4/13/18 11:28,4/13/18 11:41,Laptop/Desktop,32,Male,Chicago,IL,606600,USA,70000,Omnivore,No.,30-44,Male,"$100,000-$124,999",East North Central,Windows Desktop / Laptop,Item3_JosefinSans,16
6825302751,173013020,4/13/18 11:25,4/13/18 11:31,Laptop/Desktop,28,Male,Colorado Springs,CO,80903,United States,42000,Omnivore,"No, but I was tempted to.",18-29,Male,"$50,000-$74,999",Mountain,MacOS Desktop / Laptop,Item3_Roboto,17
6825272152,173013020,4/13/18 11:13,4/13/18 11:38,Laptop/Desktop,41,Male,Parker,CO,80134,United States,146000,Omnivore,No.,30-44,Male,"$125,000-$149,999",Mountain,Windows Desktop / Laptop,Item3_Roboto,17
6825218157,173013020,4/13/18 10:53,4/13/18 10:55,Laptop/Desktop,42,Male,none,OH,of your ,business,0,Omnivore,No.,30-44,Male,Prefer not to answer,East North Central,Windows Desktop / Laptop,Item3_JosefinSans,13.99
